run_id,participant,session,trial_index,trial_id,image_file,sample_index,sample_session_s,sample_unix_s,sample_from_image_onset_s,gaze_x_pix,gaze_y_pix,screen_width_px,screen_height_px,image_stim_width_units,image_stim_height_units,image_stim_center_x_units,image_stim_center_y_units,units
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,138,15.934839,1778804298.629835,2.283333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,139,15.951505,1778804298.646502,2.3,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,140,15.968172,1778804298.663168,2.316667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,141,15.984839,1778804298.679835,2.333333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,142,16.001505,1778804298.696502,2.35,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,143,16.018172,1778804298.713168,2.366667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,144,16.034839,1778804298.729835,2.383333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,145,16.051505,1778804298.746502,2.4,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,146,16.068172,1778804298.763169,2.416667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,147,16.084839,1778804298.779835,2.433333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,148,16.101505,1778804298.796502,2.45,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,149,16.118172,1778804298.813169,2.466667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,150,16.134839,1778804298.829835,2.483333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,151,16.151505,1778804298.846502,2.5,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,152,16.168172,1778804298.863168,2.516667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,153,16.184839,1778804298.879835,2.533333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,154,16.201505,1778804298.896502,2.55,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,155,16.218172,1778804298.913168,2.566667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,156,16.234839,1778804298.929835,2.583333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,157,16.251505,1778804298.946502,2.6,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,158,16.268172,1778804298.963168,2.616667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,159,16.284839,1778804298.979835,2.633333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,160,16.301505,1778804298.996502,2.65,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,161,16.318172,1778804299.013169,2.666667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,162,16.334839,1778804299.029835,2.683333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,163,16.351505,1778804299.046502,2.7,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,164,16.368172,1778804299.063169,2.716667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,165,16.384839,1778804299.079835,2.733333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,166,16.401505,1778804299.096502,2.75,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,167,16.418172,1778804299.113168,2.766667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,168,16.434839,1778804299.129835,2.783333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,169,16.451505,1778804299.146502,2.8,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,170,16.468172,1778804299.163168,2.816667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,171,16.484839,1778804299.179835,2.833333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,172,16.501505,1778804299.196502,2.85,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,173,16.518172,1778804299.213168,2.866667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,174,16.534839,1778804299.229835,2.883333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,175,16.551505,1778804299.246502,2.9,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,176,16.568172,1778804299.263169,2.916667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,177,16.584839,1778804299.279835,2.933333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,178,16.601505,1778804299.296502,2.95,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,179,16.618172,1778804299.313169,2.966667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,180,16.634839,1778804299.329835,2.983333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,181,16.651505,1778804299.346502,3.0,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,182,16.668172,1778804299.363168,3.016667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,183,16.684839,1778804299.379835,3.033333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,184,16.701505,1778804299.396502,3.05,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,185,16.718172,1778804299.413168,3.066667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,186,16.734839,1778804299.429835,3.083333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,187,16.751505,1778804299.446502,3.1,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,188,16.768172,1778804299.463168,3.116667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,189,16.784839,1778804299.479835,3.133333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,190,16.801505,1778804299.496502,3.15,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,191,16.818172,1778804299.513169,3.166667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,192,16.834839,1778804299.529835,3.183333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,193,16.851505,1778804299.546502,3.2,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,194,16.868172,1778804299.563169,3.216667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,195,16.884839,1778804299.579835,3.233333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,196,16.901505,1778804299.596502,3.25,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,197,16.918172,1778804299.613168,3.266667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,198,16.934839,1778804299.629835,3.283333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,199,16.951505,1778804299.646502,3.3,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,200,16.968172,1778804299.663168,3.316667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,201,16.984839,1778804299.679835,3.333333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,202,17.001505,1778804299.696502,3.35,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,203,17.018172,1778804299.713168,3.366667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,204,17.034839,1778804299.729835,3.383333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,205,17.051505,1778804299.746502,3.4,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,206,17.068172,1778804299.763169,3.416667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,207,17.084839,1778804299.779835,3.433333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,208,17.101505,1778804299.796502,3.45,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,209,17.118172,1778804299.813169,3.466667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,210,17.134839,1778804299.829835,3.483333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,211,17.151505,1778804299.846502,3.5,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,212,17.168172,1778804299.863168,3.516667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,213,17.184839,1778804299.879835,3.533333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,214,17.201505,1778804299.896502,3.55,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,215,17.218172,1778804299.913168,3.566667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,216,17.234839,1778804299.929835,3.583333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,217,17.251505,1778804299.946502,3.6,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,218,17.268172,1778804299.963168,3.616667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,219,17.284839,1778804299.979835,3.633333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,220,17.301505,1778804299.996502,3.65,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,221,17.318172,1778804300.013169,3.666667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,222,17.334839,1778804300.029835,3.683333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,223,17.351505,1778804300.046502,3.7,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,224,17.368172,1778804300.063169,3.716667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,225,17.384839,1778804300.079835,3.733333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,226,17.401505,1778804300.096502,3.75,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,227,17.418172,1778804300.113168,3.766667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,228,17.434839,1778804300.129835,3.783333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,229,17.451505,1778804300.146502,3.8,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,230,17.468172,1778804300.163168,3.816667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,231,17.484839,1778804300.179835,3.833333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,232,17.501505,1778804300.196502,3.85,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,233,17.518172,1778804300.213168,3.866667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,234,17.534839,1778804300.229835,3.883333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,235,17.551505,1778804300.246502,3.9,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,236,17.568172,1778804300.263169,3.916667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,237,17.584839,1778804300.279835,3.933333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,238,17.601505,1778804300.296502,3.95,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,239,17.618172,1778804300.313169,3.966667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,240,17.634839,1778804300.329835,3.983333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,241,17.651505,1778804300.346502,4.0,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,242,17.668172,1778804300.363168,4.016667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,243,17.684839,1778804300.379835,4.033333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,244,17.701505,1778804300.396502,4.05,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,245,17.718172,1778804300.413168,4.066667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,246,17.734839,1778804300.429835,4.083333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,247,17.751505,1778804300.446502,4.1,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,248,17.768172,1778804300.463168,4.116667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,249,17.784839,1778804300.479835,4.133333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,250,17.801505,1778804300.496502,4.15,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,251,17.818172,1778804300.513169,4.166667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,252,17.834839,1778804300.529835,4.183333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,253,17.851505,1778804300.546502,4.2,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,254,17.868172,1778804300.563169,4.216667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,255,17.884839,1778804300.579835,4.233333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,256,17.901505,1778804300.596502,4.25,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,257,17.918172,1778804300.613168,4.266667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,258,17.934839,1778804300.629835,4.283333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,259,17.951505,1778804300.646502,4.3,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,260,17.968172,1778804300.663168,4.316667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,261,17.984839,1778804300.679835,4.333333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,262,18.001505,1778804300.696502,4.35,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,263,18.018172,1778804300.713168,4.366667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,264,18.034839,1778804300.729835,4.383333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,265,18.051505,1778804300.746502,4.4,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,266,18.068172,1778804300.763169,4.416667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,267,18.084839,1778804300.779835,4.433333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,268,18.101505,1778804300.796502,4.45,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,269,18.118172,1778804300.813169,4.466667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,270,18.134839,1778804300.829835,4.483333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,271,18.151505,1778804300.846502,4.5,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,272,18.168172,1778804300.863168,4.516667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,273,18.184839,1778804300.879835,4.533333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,274,18.201505,1778804300.896502,4.55,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,275,18.218172,1778804300.913168,4.566667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,276,18.234839,1778804300.929835,4.583333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,277,18.251505,1778804300.946502,4.6,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,278,18.268172,1778804300.963168,4.616667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,279,18.284839,1778804300.979835,4.633333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,280,18.301505,1778804300.996502,4.65,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,281,18.318172,1778804301.013169,4.666667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,282,18.334839,1778804301.029835,4.683333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,283,18.351505,1778804301.046502,4.7,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,284,18.368172,1778804301.063169,4.716667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,285,18.384839,1778804301.079835,4.733333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,286,18.401505,1778804301.096502,4.75,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,287,18.418172,1778804301.113168,4.766667,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
real_001_s001_2026-05-15_02-18-02-693,001,001,1,P002,P002.ppm,288,18.434839,1778804301.129835,4.783333,-180.0,92.0,2940,1912,0.82,0.82,0.0,0.0,pix
